date,nav_base_e16_e18_e22_v2s,nav_const_a05,nav_const_a25,nav_const_a100_full,nav_gate_09_a25,nav_gate_09_a50,nav_gate_09_a100,nav_gate_085_a25,nav_gate_085_a50,nav_gate_085_a100,nav_gate_08_a25,nav_gate_08_a50,nav_gate_08_a100,nav_e1bin_a25,nav_e1bin_a50,nav_e1bin_a100
2020-03-17,5329683.862843959,5380105.480367967,5258431.866552838,5159440.373352962,5335477.721679226,5338392.223019116,5339905.019215611,5334773.155816882,5326656.813514531,5324306.3160438975,5324231.736411644,5318021.5438455595,5330940.6271450855,5329683.862843959,5329683.862843959,5329683.862843959
2020-03-18,5257266.526703972,5314223.510197696,5197576.932450689,5101859.127681221,5264177.115409615,5267519.20939081,5268981.524373823,5262957.280669289,5254970.694099674,5253108.320384816,5251783.995958403,5245963.223972551,5258723.598127211,5257266.526703972,5257266.526703972,5257266.526703972
2020-03-19,4969146.6660326505,5031890.9086789945,4916546.812717636,4864887.674734843,4981035.836652349,4987127.921476104,4993822.407565336,4979363.094495086,4974278.7909676805,4978296.448751029,4968015.063037123,4965260.302619971,4982679.713684585,4969146.6660326505,4969146.6660326505,4969146.6660326505
2020-03-20,5271492.087994817,5322785.717832494,5169599.455784804,5065804.909406962,5271441.494850371,5266922.642421348,5253070.379670035,5270491.743363549,5254892.599037401,5237511.896799674,5259730.852511128,5246158.484618571,5243612.812823758,5271492.087994817,5271492.087994817,5271492.087994817
2020-03-23,5114797.5781792505,5163691.0899357125,5014536.2527297195,4932234.695485939,5118107.763852931,5120362.161301105,5118507.993263331,5117112.263931181,5108527.7623833185,5103275.707795597,5106558.794473727,5099969.172654072,5109078.194498882,5112520.624812633,5110607.270303756,5106082.186431894
2020-03-24,5224388.578179251,5269648.34259099,5120925.7527297195,5035671.645485939,5224249.960407562,5220812.349738841,5209100.243422957,5223647.176023235,5209527.575982599,5193991.200865118,5213504.8668191815,5201200.651798143,5200652.384319912,5221302.5914964555,5217143.450863666,5208829.39571498
2020-03-25,5342691.694438247,5389825.09259099,5255847.85272972,5153699.495485939,5337163.542928484,5325748.6179526625,5298726.916942425,5336653.2100440515,5314425.61594243,5283446.973548363,5326427.174008268,5306012.441757974,5290404.771159495,5334393.042013298,5323881.177573383,5303370.8492461555
2020-03-26,5344151.044438247,5393601.709662593,5261412.885419069,5152180.763091769,5338986.391990469,5326447.153059987,5298571.560037315,5338355.108429393,5314907.254126775,5283186.704811538,5327953.47661397,5306387.670387906,5289940.318395994,5335057.469046198,5324169.802211912,5303335.930634098
2020-03-27,5380905.344438247,5435368.836373968,5312611.239498859,5184605.09118646,5372160.825139979,5355047.008507214,5318099.540253373,5371203.141578903,5342836.415296717,5302352.304725787,5360244.811242494,5333961.069046696,5308544.076577692,5367311.918525013,5352135.781086527,5323081.681409275
2020-03-30,5354216.776133282,5406969.086373967,5271079.239498859,5154783.74118646,5346195.734471604,5332337.81272778,5299190.759673439,5345170.150934211,5320038.437991899,5283429.231685903,5334160.18302805,5311133.131874161,5289468.203490445,5342250.184746267,5328800.7109072395,5303046.919988813
2020-03-31,5357556.276133282,5407944.186373968,5275479.839498859,5163738.791186459,5350080.761818756,5336349.368728947,5304533.627024818,5349238.5828757705,5324396.161414132,5288934.963628525,5338507.203166691,5315664.85246657,5295322.197949282,5346402.358756836,5333628.643594933,5309160.718668228
2020-04-01,5291182.726133282,5339946.936373968,5215988.039498858,5129568.291186459,5290941.411818757,5286130.065177996,5270883.476279972,5290110.982875771,5274302.45417378,5255390.429882083,5279514.10316669,5265662.946773475,5261750.561108327,5287931.458756835,5283561.90941193,5275377.061642222
2020-04-06,5353368.076133282,5405622.286373967,5269456.9394988585,5160090.74118646,5346101.461818756,5332233.6151779955,5299196.607005121,5345114.28287577,5320009.50417378,5283473.218490126,5334166.5031666905,5311142.5967734745,5289532.37956134,5342370.158756835,5328853.359411929,5302907.418685967
2020-04-07,5378781.1761332825,5430546.436373968,5301951.539498858,5183524.49118646,5370037.561818756,5352539.765177996,5314254.80700512,5369321.38287577,5340771.85417378,5298736.668490125,5358719.153166691,5332120.996773474,5305291.279561341,5365827.508756836,5349649.009411929,5318460.021964331
2020-04-08,5420757.176133282,5468287.536373967,5333218.4394988585,5198470.891186459,5407530.361818757,5385906.265177996,5339438.907005121,5407107.982875771,5374619.25417378,5324124.268490125,5396876.55316669,5366193.396773474,5331243.97956134,5404173.508756836,5383904.509411929,5344344.9219643315
2020-04-09,5424185.526133282,5472341.186373968,5341698.9394988585,5208166.697512606,5410117.611818756,5387913.715177996,5339304.556711558,5409680.48287577,5376582.00417378,5323968.256169251,5399408.853166691,5368129.046773475,5331176.81129804,5406768.108756836,5385565.459411928,5344015.566850979
2020-04-10,5511886.626133282,5559432.336373967,5418677.13949886,5250913.147512607,5486675.411818756,5453683.265177995,5382270.206711558,5486132.78287577,5442031.55417378,5366720.206169251,5475572.203166691,5433384.946773474,5374226.61129804,5483523.458756835,5451253.509411929,5387281.266850978
2020-04-13,5406148.976133281,5459292.936373967,5346306.733892625,5221314.547512607,5393834.811818756,5372582.8651779955,5325553.5067115575,5393004.98287577,5360553.80417378,5309892.606169251,5382181.0031666905,5351758.746773474,5316453.56129804,5389612.408756835,5369152.609411929,5329411.516850978
2020-04-14,5485164.476133282,5535815.186373968,5426692.133892626,5276453.497512607,5464523.611818756,5433641.915177996,5367989.656711558,5463971.5828757705,5422005.45417378,5352468.556169251,5453425.65316669,5413375.146773474,5359740.76129804,5460450.058756836,5430907.659411929,5372490.616850978
2020-04-15,5566220.176133282,5612894.536373967,5485752.583892625,5311842.647512607,5536367.561818756,5496216.265177996,5412377.706711558,5536068.5828757705,5484935.25417378,5396972.806169251,5525776.05316669,5476452.596773474,5404989.911298039,5532809.208756835,5494429.509411928,5417877.366850978
2020-04-16,5490660.928950038,5538715.388884687,5428659.314075064,5282044.746079184,5469730.010046148,5438848.874183783,5373582.606513744,5469372.255455183,5427566.287531589,5358226.8146767225,5459108.722564236,5419111.538836569,5365876.072510079,5466101.2017785,5436742.523650891,5378655.408305246
2020-04-17,5514878.339309858,5566201.2917244835,5448424.017276311,5291392.846079184,5491711.722059615,5456846.494595883,5383779.3065137435,5491188.996308215,5445221.32044417,5368241.964676722,5480638.334577704,5436583.871749151,5375979.376256682,5487496.670568025,5454229.08153196,5388786.029176663
2020-04-20,5506328.631122834,5557086.896241703,5437031.517276311,5286120.235793768,5483638.973416231,5450128.111730003,5378749.334387708,5483113.33685196,5438505.378666316,5363220.538252471,5472569.370027156,5429871.476364677,5370850.276256682,5479708.1779878745,5447378.9157783715,5383519.679176663
2020-04-21,5400869.050956107,5453791.846241703,5336997.867276312,5222368.885793768,5389514.823416231,5368916.961730003,5321694.184387708,5388779.58685196,5357062.878666316,5306127.68825247,5378094.370027155,5348352.876364676,5313920.376256682,5385603.277987874,5365569.015778371,5326507.379176663
2020-04-22,5404791.600956107,5456717.121254799,5335870.262155032,5219598.885793768,5393523.673416231,5372487.411730004,5324994.934387708,5392833.33685196,5360715.7786663165,5309464.43825247,5382213.070027155,5352046.276364677,5317106.876256682,5389562.977987874,5369386.815778372,5329806.379176663
2020-04-23,5401645.494302516,5452258.890105145,5328441.062155031,5213409.835793769,5389741.826369638,5370260.011730003,5323751.334387708,5389050.789805367,5358492.178666316,5308225.038252471,5378443.346955255,5349828.176364677,5316038.576256681,5386344.433077237,5367264.615778372,5328824.879176663
2020-04-24,5396691.021531949,5448848.090105145,5354696.212155031,5229416.835793769,5386711.526369638,5367130.911730004,5322037.334387708,5386117.789805367,5355547.978666316,5306603.038252471,5375649.446955255,5346974.976364677,5314226.076256681,5382711.549789335,5364429.533224575,5327061.481036341
2020-04-27,5480235.775807502,5533088.874433686,5430984.312642761,5278145.385793768,5461184.112639987,5430690.573112225,5364088.234387709,5460556.555083983,5418911.182648469,5348502.338252471,5449894.276870726,5410206.385340319,5356149.409512144,5464912.999789335,5445173.136360878,5391829.054514592
2020-04-28,5580837.675807501,5630586.524433686,5504016.112642761,5313806.294370137,5550272.112639987,5508807.573112224,5418502.417890212,5549738.6050839815,5497050.4826484695,5402854.836349696,5539059.626870725,5488318.485340319,5411537.509512143,5560606.399789334,5537351.836360877,5473636.575379043
2020-04-29,5637184.875807501,5687387.974433687,5557228.512642762,5342412.844370137,5601497.412639987,5553182.923112225,5450714.917890212,5600921.705083983,5541275.382648468,5434949.936349696,5590105.276870726,5532450.73534032,5443572.659512144,5615821.999789334,5593068.086360877,5529811.825379043
2020-04-30,5682544.03137053,5731239.469744653,5600655.912642762,5366437.544370137,5642979.576914197,5589505.377767684,5477351.317890212,5642632.77432745,5577943.075186369,5461720.136349697,5632070.1399833625,5569270.4071682,5470343.459512144,5660912.099789334,5639019.886360877,5575922.475379043
2020-05-04,5588887.3813705295,5638111.269744654,5524426.912642762,5322207.194370137,5559286.126914197,5516544.927767685,5426246.567890212,5558995.67432745,5505225.57518637,5410802.1863496965,5548655.489983363,5496709.307168201,5419626.259512144,5570307.949789334,5549141.136360877,5488670.475379043
2020-05-05,5607210.03137053,5662175.619744654,5551931.212642761,5336261.994370136,5575492.376914197,5529092.577767685,5431632.867890213,5574798.674327451,5516999.02518637,5415799.986349696,5563827.839983364,5508086.9571682,5424362.109512145,5587958.749789335,5566645.936360878,5506203.925379043
2020-05-06,5587056.883536668,5637810.367976288,5523282.312642761,5320904.7619980015,5556590.843938968,5514232.677767684,5422444.508768489,5556031.198410377,5502425.525186369,5406767.787922505,5545310.999463564,5493668.9571682,5415311.941332843,5567161.027030672,5545474.913333417,5484584.762004286
2020-05-07,5585758.133536668,5637658.517976288,5527936.632528646,5327043.361998001,5555791.443938968,5513098.577767684,5421281.0587684885,5555236.198410377,5501293.275186369,5405605.887922505,5544510.699463563,5492535.2071682,5414085.741332844,5566988.227030672,5546304.713333418,5487674.862004287
2020-05-08,5623931.133536668,5679144.967976288,5562403.332528645,5343815.711998002,5589742.393938968,5541807.9777676845,5439765.75876849,5588901.698410377,5529420.52518637,5423778.637922505,5577696.149463563,5520357.057168201,5432213.941332843,5603853.227030672,5581678.113333417,5520177.012004286
2020-05-11,5683133.133536668,5738279.267976288,5613889.182528645,5374486.461998002,5643313.743938968,5587926.177767685,5473521.108768489,5642535.048410377,5575559.72518637,5457496.137922505,5631318.349463563,5566482.057168201,5466051.941332844,5663081.477030672,5640272.863333417,5577711.662004286
2020-05-12,5642522.133536668,5698908.3179762885,5582057.082528645,5355485.755275849,5606118.393938968,5555053.263768949,5448603.450308157,5605138.2984103765,5542381.184079085,5432464.270503007,5593700.549463563,5533169.348945307,5440806.686579038,5622494.477030672,5600041.463333417,5538690.212004286
2020-05-13,5653401.682188656,5709004.667976288,5588734.682528645,5360353.105275849,5615958.193938968,5563881.61376895,5455322.6003081575,5615053.2984103765,5551328.234079085,5439232.620503007,5603704.749463564,5542170.498945307,5447635.386579039,5633307.227030672,5610436.228463301,5548701.162004286
2020-05-14,5624273.082188656,5680724.567976288,5564037.032528646,5347158.605275849,5588931.293938968,5540047.663768949,5436584.700308157,5587852.948410377,5527218.134079086,5420386.820503008,5576301.399463563,5517935.698945307,5428600.236579038,5604065.277030672,5581380.178463302,5520163.412004286
2020-05-15,5616135.632188656,5674334.867976288,5557373.482528646,5340798.15527585,5581300.427938909,5532800.148939999,5430029.200308157,5580153.392217872,5519844.84044077,5413779.470503008,5568498.081548691,5510500.262097332,5421965.386579039,5595388.091587561,5571974.328463302,5509192.05994742
2020-05-18,5619187.232188656,5674614.167976288,5557895.782528646,5343059.455275849,5584319.927938909,5536226.748939999,5435157.200308157,5583355.892217872,5523619.440440769,5419070.770503007,5571983.181548692,5514449.762097332,5427369.886579039,5598949.091587561,5576594.228463301,5515667.85994742
2020-05-19,5686726.316072096,5740772.627883334,5611839.817460253,5371250.202546356,5644539.827938909,5589019.318934052,5471960.182846177,5643543.342217872,5576244.68689146,5455740.282833736,5632012.681548692,5566967.53288655,5464141.54767756,5664881.861690141,5640234.178027549,5574766.856741862
2020-05-20,5710411.516072095,5764055.227883333,5626797.567460253,5375092.102546357,5664924.727938908,5607128.068934052,5484593.082846176,5663834.192217872,5594148.2868914595,5468255.932833737,5652137.531548692,5584762.682886548,5476708.347677559,5686834.361690141,5660366.728027549,5590890.806741862
2020-05-21,5717255.0874704905,5774397.427883333,5641929.467460253,5386301.402546356,5671506.069918807,5612393.468934052,5487300.082846176,5670225.73419777,5599049.086891459,5470778.532833736,5658230.322069043,5589476.382886549,5479090.147677559,5694378.918037052,5668521.135382434,5600708.28017384
2020-05-22,5643437.0874704905,5698684.927883334,5573519.417460253,5347075.602546357,5604784.519918808,5553869.968934053,5444786.832846178,5603584.784197771,5540795.28689146,5428459.632833737,5591839.572069043,5531389.732886549,5436670.04767756,5621378.768037052,5596694.635382435,5531745.730173841
2020-05-25,5657206.5874704905,5710671.427883334,5586588.717460253,5355273.102546357,5617854.469918807,5565973.018934052,5455120.082846177,5616902.38419777,5553325.58689146,5438987.582833737,5605487.722069044,5544124.732886549,5447349.347677559,5635774.768037052,5611513.585382435,5546948.78017384
2020-05-26,5702423.63747049,5755766.577883333,5627492.567460253,5380401.139102958,5658946.769918807,5602324.241292228,5482696.947359643,5658000.9341977695,5589622.120607623,5466497.961349187,5646526.622069043,5580376.740107049,5474935.188543691,5680864.618037052,5656425.985382435,5591340.98017384
2020-05-27,5708485.3374704905,5761112.377883334,5638729.467460253,5389435.589102958,5665075.669918807,5608288.541292228,5487887.0473596435,5664235.53419777,5595764.570607623,5471768.361349188,5652898.322069043,5586602.940107049,5480213.1385436915,5688095.518037052,5664565.985382435,5601372.580173841
2020-05-28,5705742.23747049,5754382.377883334,5627060.367460254,5383843.439102959,5662595.069918808,5606960.341292228,5488979.247359644,5661989.03419777,5594881.2206076225,5473079.361349188,5651015.5220690435,5585945.940107049,5481666.288543691,5685263.218037052,5661861.185382435,5598755.48017384
