date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2018-01-24,23496644.074897755,23634668.51736213,1.0058742194002006
2018-01-25,23674552.674897753,23808141.01736213,1.0056426976382122
2018-01-26,23651092.124897756,23782989.56736213,1.0055768013488697
2018-01-29,23744979.874897752,23878923.21736213,1.0056409120230916
2018-01-30,23549876.274897754,23680147.71736213,1.0055317251328082
2018-01-31,23608116.274897754,23742232.117362127,1.0056809209554334
2018-02-01,23656697.374897752,23788350.617362127,1.0055651573158337
2018-02-02,23587056.824897755,23726191.367362127,1.0058987665776726
2018-02-05,23284968.224897757,23435582.66736213,1.0064683121320874
2018-02-06,22518957.174897756,22672663.717362132,1.0068256509957625
2018-02-07,22799897.642188504,22940970.16164125,1.0061874189817286
2018-02-08,22726625.19934013,22877150.22416663,1.0066232897980327
2018-02-09,22525888.21793563,22671972.92416663,1.006485191829847
2018-02-12,22644123.82487888,22781120.953563254,1.0060500079289383
2018-02-21,23006382.152021255,23150767.134817753,1.0062758664896738
2018-02-22,22965906.602021255,23115103.084817756,1.006496433403738
2018-02-23,23139383.002021257,23286729.93962088,1.0063677988988189
2018-02-26,23224391.66816113,23375041.050658632,1.0064866879895085
2018-02-27,23226033.076179005,23367310.389556877,1.006082713863125
2018-03-01,23146638.066257384,23290249.602807008,1.0062044231278224
2018-03-02,23025535.33317238,23164693.496381134,1.0060436450747041
2018-03-05,22932147.037075255,23074188.820477504,1.0061940028193874
2018-03-06,23128696.18543476,23275180.073100507,1.0063334260820977
2018-03-07,23023040.635434758,23165380.23295501,1.0061824847453544
2018-03-08,23199860.635434754,23338172.432955004,1.0059617512231516
2018-03-09,23245281.735434756,23387375.332955007,1.0061127930879687
2018-03-12,23449302.635234006,23585732.252268758,1.0058180671364512
2018-03-13,23585965.699830502,23721672.337420005,1.00575370282975
2018-03-14,23484506.249830503,23620881.587420005,1.00580703448217
2018-03-15,23402482.0998305,23536489.037420005,1.005726184813126
2018-03-16,23612349.849830505,23742508.887420006,1.0055123288625354
2018-03-19,23613572.899830505,23745040.737420008,1.0055674691054672
2018-03-20,23548829.849830505,23675466.687420007,1.0053776276102488
2018-03-21,23604607.899830505,23729395.53742001,1.0052865795576464
2018-03-22,23641940.399830505,23769368.137420006,1.0053899018200052
2018-03-23,23422841.249830503,23552136.387420006,1.0055200449941333
2018-03-26,23442669.599830505,23574158.637420006,1.0056089617707384
2018-03-27,23658132.349830505,23788831.487420008,1.0055244909300898
2018-03-28,23516804.299830504,23653052.637420006,1.0057936586898621
2018-03-29,23490130.399830505,23626174.137420006,1.005791527559612
2018-03-30,23612745.949830506,23744322.58742001,1.0055722717666578
2018-03-31,23652668.999830507,23785254.437420007,1.0056055169752915
2018-04-02,23624767.899830505,23757193.737420008,1.0056053815280215
2018-04-03,23528707.349830505,23661942.287420005,1.0056626543740177
2018-04-09,23723850.949830502,23849269.587420005,1.0052866053599279
2018-04-10,23883800.099830505,24006551.337420005,1.0051395187146275
2018-04-11,23823112.599830505,23947781.737420008,1.0052331170860684
2018-04-12,23871963.699830506,23996892.437420007,1.0052332828233308
2018-04-13,23844031.199830506,23965419.837420005,1.0050909444201013
2018-04-16,23831870.649830505,23950368.387420006,1.0049722381986135
2018-04-17,23722911.199830502,23844777.637420006,1.0051370776783237
2018-04-18,23710761.199830502,23834827.637420006,1.0052324949226172
2018-04-19,23940264.799830504,24063953.137420006,1.0051665400789709
2018-04-20,23806180.349830505,23933573.187420007,1.0053512506297722
2018-04-23,23835254.499830503,23961815.737420008,1.0053098336999255
2018-04-24,23785926.449830502,23913336.887420006,1.0053565471943353
2018-04-25,23811857.07803913,23934353.711415008,1.0051443544690537
2018-04-26,23842746.46637663,23964740.55872813,1.0051166124055186
2018-04-27,23873999.046639632,23996526.428292632,1.0051322520962505
2018-04-30,24021518.130908627,24134882.43195738,1.0047192812890076
2018-05-02,24037107.03090863,24147056.13195738,1.004574140345066
2018-05-03,23888108.98090863,24001035.081957377,1.004727293447087
2018-05-04,23761402.91055063,23876653.680429503,1.0048503352395788
2018-05-07,23787424.86055063,23906174.830429506,1.0049921322116633
2018-05-08,23897975.960550632,24014485.530429505,1.0048752902786078
2018-05-09,23781720.250392005,23897964.090297632,1.0048879491761624
2018-05-10,23764574.05497401,23878977.494879633,1.0048140328390056
2018-05-11,23895458.416251883,24021107.938337885,1.0052583013850258
2018-05-14,23972885.757562254,24101690.476924505,1.005372933432581
2018-05-15,23946205.591008008,24059147.00095451,1.004716463721873
2018-05-16,23935992.22284513,24058247.526403252,1.005107592884386
2018-05-17,23924982.772845127,24048006.776403252,1.005142072816778
2018-05-18,23969614.72284513,24106326.126403254,1.0057035294533885
2018-05-21,24137680.272845127,24267524.576403253,1.0053793198886722
2018-05-22,24011187.52284513,24140543.926403254,1.0053873388575658
2018-05-23,23995663.37284513,24120451.376403254,1.0052004398302796
2018-05-24,24052851.42284513,24185928.426403254,1.005532691372788
2018-05-25,24042306.97284513,24179732.876403254,1.0057160031985841
2018-05-28,24204437.52284513,24344176.526403256,1.0057732803510198
2018-05-29,24135165.572845127,24271955.376403254,1.0056676554857378
2018-05-30,23760703.12284513,23890143.326403253,1.0054476588040726
2018-05-31,23897341.11872063,24001037.926403254,1.0043392613080873
2018-06-01,24014357.21872063,24146848.026403256,1.0055171498648043
2018-06-04,24151913.64897788,24289793.226403255,1.0057088469025397
2018-06-05,24293289.74897788,24425293.126403254,1.0054337382375693
2018-06-06,24333745.298977878,24472947.576403253,1.0057205446886641
2018-06-07,24438994.44897788,24572129.326403257,1.0054476413791626
2018-06-08,24314693.348977882,24449268.626403254,1.0055347306048188
2018-06-11,24269847.49897788,24406918.976403255,1.0056478095888797
2018-06-12,24208855.29897788,24335191.576403253,1.005218597734801
2018-06-13,24244345.848977882,24369950.826403253,1.0051807946565268
2018-06-14,23977785.04897788,24107006.926403254,1.0053892332907906
2018-06-15,24042694.19897788,24170204.276403256,1.005303485390202
2018-06-19,23729087.29897788,23854946.676403254,1.0053040125749293
2018-06-20,23887070.89897788,24014429.97640325,1.0053317159715394
2018-06-21,23859452.29897788,23987941.876403257,1.0053852693605578
2018-06-22,23841143.39897788,23982058.576403253,1.005910588056419
2018-06-25,23830079.24897788,23956010.026403256,1.0052845303664182
2018-06-26,23814095.64897788,23936776.726403255,1.0051516160526819
2018-06-27,23778935.89667438,23904555.807552256,1.0052828230591868
2018-06-28,23700491.222817756,23827602.886539254,1.0053632501759762
2018-06-29,24017924.350928005,24143259.214649506,1.005218388645506
2018-07-02,23786214.100928005,23904168.564649507,1.0049589423193201
2018-07-03,23751154.875422757,23870996.13439263,1.0050457023920922
2018-07-04,23865366.525422756,23984358.284392633,1.004985959836113
2018-07-05,23840485.938005634,23955421.98928851,1.0048210448218946
2018-07-06,23818401.33390963,23938745.385192506,1.0050525662741077
2018-07-09,23922156.553503383,24044300.304786257,1.005105883786426
2018-07-10,24031991.443576258,24157244.304786254,1.005211921846097
2018-07-11,23911861.24803163,24036329.274833005,1.0052052839178973
2018-07-12,24034556.49803163,24162774.724833004,1.005334744862543
2018-07-13,24097617.04803163,24226826.174833003,1.0053619047287468
2018-07-16,23999663.88865188,24131623.959072508,1.0054984132708218
2018-07-17,24086940.01313738,24212473.773323383,1.0052116939767997
2018-07-18,24120198.00716813,24254226.33810876,1.0055566845222745
2018-07-19,24095549.780919384,24217905.30753401,1.005077930477914
2018-07-20,24180987.07812338,24306485.199118882,1.0051899502940076
2018-07-23,24243370.579879753,24367729.909135755,1.0051296220897274
2018-07-24,24280948.31844013,24408996.532807384,1.0052736084558116
2018-07-25,24257406.66844013,24387276.58280738,1.0053538251694571
2018-07-26,24373487.218440134,24503120.232807383,1.005318607600359
2018-07-27,24379761.668440133,24515756.182807382,1.0055781724291135
2018-07-30,24440086.668440133,24570645.382807385,1.0053419906458778
2018-07-31,24589228.318440136,24706593.732807383,1.0047730417907923
2018-08-01,24663850.95041176,24782704.77587388,1.0048189484156826
2018-08-02,24503064.79295601,24623201.87587388,1.0049029410783097
2018-08-03,24540729.79295601,24667447.07587388,1.0051635499020182
2018-08-06,24554167.842956007,24689774.12587388,1.0055227399187456
2018-08-07,24538921.99295601,24677824.47587388,1.0056604965351674
2018-08-08,24675166.992956005,24807655.87587388,1.0053693206192158
2018-08-09,24781196.142956007,24910845.42587388,1.0052317604917036
2018-08-10,25019048.32128326,25147414.704201132,1.0051307460327608
2018-08-13,24757393.092546005,24889836.13226751,1.0053496359340588
2018-08-14,24847988.992546003,24968447.032267507,1.0048477983372273
2018-08-15,24679506.893098004,24794061.588911757,1.0046416930577244
2018-08-16,24656996.193098005,24762397.53891176,1.0042747034143298
2018-08-17,24788012.82548826,24892589.071302008,1.004218823289708
2018-08-20,24922507.181208633,25018210.458752006,1.0038400341044151
2018-08-21,25163449.723851506,25255854.099050757,1.0036721664244495
2018-08-22,25259719.273851506,25346440.399050757,1.0034331785028594
2018-08-23,25295201.058267005,25388711.67160076,1.0036967728826647
2018-08-24,25172984.596736506,25268876.99633401,1.0038093377139687
2018-08-27,25129799.146736506,25220670.796334006,1.0036160913609729
2018-08-28,25254428.01420513,25344445.845431883,1.0035644375384831
2018-08-29,25335557.083565384,25422869.002783757,1.003446220619124
2018-08-30,25272088.777495004,25354543.882542882,1.0032626944996057
2018-08-31,25310596.797033757,25399422.153763507,1.0035094137622294
2018-09-03,25246901.147033755,25334901.30376351,1.0034855824965312
2018-09-04,25375883.597033758,25460254.903763507,1.0033248618282444
2018-09-05,25134821.097033758,25226300.403763507,1.0036395447724331
2018-09-06,25136561.947033755,25239261.903763507,1.004085680330753
2018-09-07,25212280.047033757,25301905.30376351,1.003554825527979
2018-09-10,25179918.39703376,25266547.753763508,1.003440414514606
2018-09-11,25257040.038181134,25348038.993443757,1.00360291447949
2018-09-12,25326855.66933738,25410116.59896238,1.003287456236654
2018-09-13,25358478.56537701,25445359.56796063,1.003426112586354
2018-09-14,25361649.31356438,25440276.26614801,1.0031002302575636
2018-09-17,25396892.40550213,25478053.26614801,1.0031957004561824
2018-09-18,25567737.00550213,25645697.966148008,1.0030491928413179
2018-09-19,25720891.577018257,25800435.99482363,1.003092599553448
2018-09-20,25783612.061318632,25855602.600252256,1.0027921044872385
2018-09-21,25975034.66131863,26038554.950252257,1.00244543615675
2018-09-25,25973116.68846888,26048234.725382008,1.0028921456679274
2018-09-26,25960707.201466758,26033832.259996135,1.002816759110678
2018-09-27,26027396.310858507,26105688.488311756,1.003008067980299
2018-09-28,26057096.738473754,26126276.444841508,1.0026549276407148
2018-10-01,26113219.24235451,26182404.573382508,1.0026494370680956
2018-10-02,25823241.99235451,25890323.12338251,1.0025977036906466
2018-10-03,25842601.042354506,25900944.823382508,1.0022576590077903
2018-10-04,25643779.492354505,25719668.623382505,1.002959358274416
2018-10-05,25400137.692354508,25479693.37338251,1.0031320964473334
2018-10-08,25467476.32039701,25547097.730391383,1.0031263957603294
2018-10-09,25652805.24128176,25736980.751276135,1.0032813374288951
2018-10-11,24788064.94784726,24874589.43265301,1.0034905703606876
2018-10-12,25147423.975761257,25223570.24722613,1.0030279948967444
2018-10-15,24765115.71329451,24840652.090862136,1.0030501120383248
2018-10-16,24823559.10987726,24898665.390862133,1.0030256048559527
2018-10-17,24850806.69993376,24925707.611453384,1.0030140233443539
2018-10-18,24792074.859510757,24868499.211453382,1.0030826121805334
2018-10-19,24793498.752000257,24865470.212135382,1.002902835975472
2018-10-22,24750673.504589632,24830414.462135382,1.003221769198764
2018-10-23,24552799.68614213,24636610.966843635,1.0034135121767318
2018-10-24,24543173.18614213,24621209.666843634,1.0031795595504156
2018-10-25,24411371.64361713,24477868.260130886,1.0027240016449932
2018-10-26,24407349.19522113,24465489.440779507,1.0023820794750526
2018-10-29,24363700.52371663,24428577.006262258,1.0026628336890973
2018-10-30,24489901.13735776,24551730.482366133,1.0025246874073352
2018-10-31,24777222.71223351,24853349.982366133,1.0030724698654396
2018-11-01,24603012.000881754,24672693.78236613,1.0028322459657328
2018-11-02,24655194.650881756,24728973.772644006,1.0029924372046932
2018-11-05,24686784.300912008,24765430.520727634,1.0031857620197508
2018-11-06,24697247.500912007,24767147.770727634,1.002830285837037
2018-11-07,24885940.350912005,24962349.170727633,1.003070360964392
2018-11-08,24948677.250912007,25031698.270727634,1.003327672204048
2018-11-09,24858215.60091201,24939990.720727634,1.0032896617009237
2018-11-12,24870967.250912007,24949967.220727634,1.003176393142198
2018-11-13,24821109.550912008,24903822.070727635,1.003332345785992
2018-11-14,24907543.650912005,24992301.720727634,1.0034029076091782
2018-11-15,24892917.150912005,24970050.420727633,1.0030986030824758
2018-11-16,24872074.95091201,24958412.370727632,1.0034712592329358
2018-11-19,24897736.60091201,24982769.920727633,1.0034153032132451
2018-11-20,24813267.050912008,24893833.620727632,1.00324691503341
2018-11-21,24773708.100912005,24864328.720727634,1.003657935237087
2018-11-22,24754508.100912005,24836328.720727634,1.0033052815867756
2018-11-23,24760206.312964633,24847567.164092135,1.003528276381193
2018-11-26,24792827.703822006,24874526.514092132,1.0032952598729805
2018-11-27,24719381.853822004,24791972.064092133,1.0029365706108426
2018-11-28,24828144.405393757,24905611.671613883,1.0031201391837925
2018-11-29,24664240.467009757,24733322.72161388,1.002800907439113
2018-11-30,24577828.01700976,24637781.671613883,1.0024393390076058
2018-12-03,24749380.41700976,24812088.32161388,1.0025337161394563
2018-12-04,24795723.46700976,24857473.321613885,1.0024903429289442
2018-12-05,24678230.517009757,24739905.121613882,1.0024991501948088
2018-12-06,24570994.967009757,24629082.121613882,1.0023640538237102
2018-12-07,24641843.41700976,24705722.421613883,1.002592298129775
2018-12-10,24494825.51700976,24557312.621613882,1.002551032852254
2018-12-11,24563698.91700976,24626444.521613885,1.0025544037490492
2018-12-12,24560412.21700976,24625278.571613885,1.0026410938884487
2018-12-13,24597313.66700976,24663771.471613884,1.0027018318139862
2018-12-14,24510554.61700976,24575499.77161388,1.0026496811524228
2018-12-17,24573478.11700976,24641898.471613884,1.002784317070556
2018-12-18,24423711.767009757,24492498.371613882,1.00281638619307
2018-12-19,24582140.26700976,24645839.57161388,1.0025912839123128
2018-12-20,24526356.26700976,24595076.27161388,1.002801883975589
2018-12-21,24427362.917009756,24492691.32161388,1.002674394482371
2018-12-22,24437135.267009757,24502447.07161388,1.002672645704601
2018-12-24,24462866.46700976,24526540.921613883,1.0026029024313234
2018-12-25,24250729.01700976,24317144.82161388,1.0027387137334114
2018-12-26,24151983.26700976,24225107.171613883,1.0030276563127636
2018-12-27,24283043.04431963,24353173.235712633,1.002888031424439
2018-12-28,24698239.094319634,24807960.835712634,1.0044424924778639
2019-01-02,24310554.79431963,24383347.58571263,1.0029942875433682
