date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a25,nav_blend_e45_a35,nav_blend_e45_a50,nav_chal_e45_e3
2024-07-23,10119013.19669677,9760101.13499804,9691514.859076334,9543218.8786272,8943536.137627317
2024-07-26,9966783.310899727,9659083.8707779,9596553.710718848,9453321.011434125,8861771.969662115
2024-07-29,10107380.85184271,9774840.470777899,9708807.410718847,9563336.061434126,8964161.919662114
2024-07-30,9994924.995536493,9681204.840392724,9619206.240333557,9477610.431806307,8885588.219155062
2024-07-31,10102295.795536494,9758731.090392724,9690820.040333558,9543806.631806308,8945172.369155062
2024-08-01,10280712.045536494,9871547.390392723,9797673.040333558,9648122.231806308,9042402.669155061
2024-08-02,10152969.580762476,9735389.089182492,9663297.349780647,9518246.288236909,8923740.789788779
2024-08-05,9579444.340264015,9262719.35759824,9204845.383392937,9069125.288236909,8511115.989788778
2024-08-06,9804979.12743618,9453891.160612304,9388354.333441848,9248791.532349106,8676365.865836069
2024-08-07,9822024.061108328,9455976.088471035,9391350.973594734,9254016.125593826,8682178.998601627
2024-08-08,9697366.021413485,9327796.077637913,9268051.583640324,9140889.886621093,8581723.8444357
2024-08-09,9853977.003402404,9468629.353265267,9403160.453725237,9270525.553840747,8691627.431720346
2024-08-12,9900429.688401656,9523728.547917347,9455781.14965813,9319701.148430867,8732323.172069386
2024-08-13,9671704.74894786,9377960.49326992,9327376.979697209,9209829.074103793,8647247.508390483
2024-08-14,9756086.96937834,9447262.24326992,9396837.77969721,9297542.574103795,8733623.008390483
2024-08-15,9699618.625065247,9374906.761862475,9324323.370447338,9227518.849613447,8676278.731731083
2024-08-16,9825729.425065247,9477693.961862475,9421029.770447338,9318272.749613445,8750869.681731082
2024-08-19,9830483.275065247,9480448.561862476,9424755.270447338,9319668.349613447,8750265.531731084
2024-08-20,9925157.575065248,9535971.261862475,9473856.570447339,9356550.999613445,8773880.181731082
2024-08-21,9883771.705108013,9535746.211862475,9479666.770447338,9369741.049613446,8789371.381731084
2024-08-22,9935751.687715558,9567070.73618199,9508610.420447338,9395960.899613446,8810442.031731084
2024-08-23,9898883.13771556,9556740.48618199,9499253.570447339,9390910.849613447,8808701.331731085
2024-08-26,9917854.18771556,9593719.386181992,9537655.670447338,9422339.799613446,8830617.681731082
2024-08-27,9894962.737715561,9590896.886181992,9532678.72044734,9417406.349613447,8826822.781731084
2024-08-28,9854688.28771556,9558195.53618199,9503918.320447337,9393273.849613447,8808694.431731082
2024-08-29,9793705.422166938,9488958.99458125,9436756.815911788,9331579.33899171,8758790.741040437
2024-08-30,9858052.722166939,9540419.39458125,9486992.76591179,9381794.83899171,8801494.091040436
2024-09-02,9859184.215686962,9550026.45275058,9495984.917947432,9386081.76074884,8802847.391040437
2024-09-03,9832676.62630217,9518650.560116835,9463388.224917866,9352456.961064186,8774605.031886823
2024-09-04,9635444.639555965,9347353.498806234,9302296.229941562,9204562.641160153,8655289.269748872
2024-09-05,9772831.772130212,9454639.092901127,9402140.103866238,9293520.14872521,8726066.574727383
2024-09-06,9858629.469616322,9537129.895888038,9482073.365035824,9372433.855765698,8793558.420760604
2024-09-09,9796759.884936027,9506761.9671946,9454207.71858207,9342660.646911621,8766799.263047023
2024-09-10,9847999.335276142,9557807.88343156,9504913.744942736,9387158.670557458,8800056.11600672
2024-09-11,9801764.13990147,9500824.623104118,9448623.277879927,9330545.128027303,8752015.176316798
2024-09-12,9894219.73717613,9578080.823104117,9524324.627879927,9412764.628027303,8825916.926316798
2024-09-13,9888884.476256467,9578475.848518299,9524341.95769854,9408858.736540508,8821342.804610992
2024-09-16,9891560.610225009,9593035.448518299,9538741.557698542,9422283.786540508,8831377.404610991
2024-09-18,9881009.360225009,9582308.898518298,9526867.507698542,9410292.236540508,8821888.85461099
2024-09-19,9962636.860225009,9614090.7485183,9553756.157698542,9431027.536540506,8836236.404610991
2024-09-20,9980198.81022501,9642337.948518299,9583615.007698542,9461054.536540508,8862778.604610993
2024-09-23,10056826.31022501,9704351.7485183,9640730.45769854,9513193.236540508,8904857.654610991
2024-09-24,10063344.31022501,9725548.698518299,9664179.20769854,9536543.686540507,8924553.654610991
2024-09-25,10061683.26022501,9728148.148518298,9668104.657698542,9540919.036540506,8928130.004610991
2024-09-26,10076645.009432891,9750424.598518299,9689901.757698542,9561338.936540507,8944185.154610991
2024-09-27,9995727.509432891,9683399.198518299,9628035.657698542,9511585.886540508,8907611.604610993
2024-09-30,9941768.128104517,9616865.766181123,9559459.740069479,9444259.847653067,8850759.087971698
2024-10-01,9927164.578104518,9610706.266181123,9552354.340069478,9439127.147653067,8847958.437971698
2024-10-04,9860230.128104517,9534255.466181122,9477630.29006948,9366424.297653068,8784568.337971698
2024-10-07,9913880.84505574,9579578.166181121,9519111.640069477,9411919.847653069,8828908.6379717
2024-10-08,9791669.948637417,9481070.183337424,9426021.09813466,9315964.829638407,8741768.869689265
2024-10-09,9785229.689869393,9460759.97644273,9404227.692412626,9293565.62774022,8721740.607531864
2024-10-11,9810149.439869393,9482564.82644273,9424796.342412626,9312266.777740218,8736980.607531864
2024-10-14,9891109.613727879,9530441.97644273,9468071.842412626,9347862.277740218,8763852.507531865
2024-10-15,10032212.942588406,9647704.53985213,9582710.021810256,9449442.240225099,8844697.794417093
2024-10-16,9876845.242588406,9538707.33985213,9478996.671810256,9355486.940225098,8767905.494417094
2024-10-17,9919658.492588406,9591021.03985213,9530302.321810255,9409427.1402251,8817389.194417093
2024-10-18,10052686.642588407,9709366.78985213,9647364.071810255,9519399.590225099,8909525.494417092
2024-10-21,9954625.081738884,9613111.367037408,9552318.256840242,9430278.567960646,8834672.95067407
2024-10-22,10023254.53868166,9664844.730160976,9603348.657880839,9476230.93063885,8872001.19494618
2024-10-23,9874338.238679258,9543176.458163122,9485931.03255991,9367537.287671397,8781067.390608203
2024-10-24,9878844.14962258,9543834.858163122,9487732.132559912,9366352.587671395,8778057.190608203
2024-10-25,9852126.836669002,9545024.260496484,9491831.225027367,9375171.727171259,8788058.703328656
2024-10-28,9891508.902367469,9576419.060496485,9520834.625027366,9398684.27717126,8806494.503328655
2024-10-29,9807580.15236747,9501329.010496484,9446027.025027368,9323431.37717126,8739114.453328656
2024-10-30,9840511.652367469,9524913.460496485,9468267.725027367,9339945.32717126,8750596.303328656
2024-11-01,9730090.002367469,9430894.760496484,9379343.775027366,9263478.727171259,8689974.803328656
2024-11-04,9826283.90236747,9525422.410496484,9468908.525027368,9345764.62717126,8758681.453328656
2024-11-05,9859955.95236747,9549635.460496485,9492281.675027367,9370445.37717126,8782555.003328655
2024-11-06,9823985.85236747,9503338.010496484,9445658.275027366,9325172.477171259,8742848.403328655
2024-11-07,9843106.15236747,9519079.460496485,9459858.525027368,9341164.17717126,8759062.053328656
2024-11-08,9901922.043209469,9549665.510496486,9486851.175027367,9360363.27717126,8771288.303328656
2024-11-11,9893874.493209468,9550946.760496484,9487683.875027366,9362466.12717126,8773801.253328655
2024-11-12,9819670.293209469,9479616.760496484,9416596.925027367,9292471.32717126,8713159.453328656
2024-11-13,9847201.070563652,9502005.660496484,9437957.625027366,9307232.17717126,8722064.053328656
2024-11-14,9767813.970563652,9422226.910496484,9357944.575027367,9235939.37717126,8665130.403328655
2024-11-15,9778338.470563652,9498410.010496484,9446866.975027367,9320277.62717126,8733003.603328655
2024-11-18,9780817.670563651,9530060.110496486,9481080.925027367,9347595.62717126,8751636.203328656
2024-11-19,9875743.070563652,9621253.160496484,9570943.375027366,9440458.686756527,8835866.81648852
2024-11-20,9802319.87056365,9555727.110496486,9505146.275027366,9369992.386756528,8771107.16648852
2024-11-21,9870949.170563653,9562457.810496485,9507894.125027368,9369599.436756527,8768870.216488522
2024-11-22,9879933.380014094,9592590.30558065,9538918.58192717,9398589.598619165,8793798.419273695
2024-11-25,9908272.89032715,9638897.15558065,9586145.63192717,9443949.048619166,8833231.019273695
2024-11-26,9900290.29032715,9605320.255580649,9549937.58192717,9407851.998619165,8801530.119273694
2024-11-27,10038554.190327149,9663671.005580649,9598514.881927168,9445267.048619164,8830250.669273695
2024-11-28,10015679.89032715,9637055.505580649,9572493.83192717,9422182.348619165,8811357.419273695
2024-11-29,9984923.39032715,9600442.65558065,9534143.431927169,9380944.598619165,8772801.769273695
2024-12-02,10097624.790327149,9665709.117579816,9596589.48251141,9446082.909923619,8834203.743610919
2024-12-03,10286434.64032715,9823817.917579817,9748258.68251141,9580196.859923618,8943080.443610918
2024-12-04,10297384.99032715,9840798.967579817,9766050.18251141,9600094.559923617,8961817.393610917
2024-12-05,10305777.34032715,9857432.267579816,9784514.68251141,9616234.859923618,8974874.843610918
2024-12-06,10327136.14032715,9853793.267579816,9779703.18251141,9611987.509923618,8971055.193610918
2024-12-09,10429970.840327151,9911324.767579816,9832769.782511411,9655636.759923618,9004865.293610917
2024-12-10,10336238.34032715,9848400.567579817,9774998.68251141,9603800.059923617,8961041.693610918
2024-12-11,10257647.14032715,9767358.367579816,9693538.98251141,9528112.359923618,8897520.593610918
2024-12-12,10310822.14032715,9814088.617579816,9740568.282511411,9569170.109923618,8929957.843610918
2024-12-13,10272587.69032715,9783692.467579817,9709872.18251141,9540350.509923618,8905595.043610917
2024-12-16,10252357.640327148,9790105.967579816,9719484.58251141,9551224.459923618,8915101.593610918
2024-12-17,10145330.29032715,9716550.367579818,9651186.48251141,9494747.309923619,8871873.343610918
2024-12-18,10042291.774110856,9628433.482850032,9564678.596800286,9416469.317563977,8806805.66812493
2024-12-19,9889209.574110856,9524814.632850032,9466941.196800286,9325311.017563978,8727404.01812493
2024-12-20,9835230.824110856,9464324.432850033,9405110.796800287,9255453.517563978,8659454.068124931
2024-12-23,10099903.024110856,9642560.682850033,9575591.496800287,9412211.867563978,8793046.21812493
2024-12-24,10118192.524110856,9677455.432850033,9610127.396800287,9448003.417563979,8826749.46812493
2024-12-25,10011660.876106486,9605505.207953427,9541750.47448284,9393472.052636493,8786088.404107738
2024-12-26,10082753.476106485,9644533.957953427,9579134.62448284,9424111.052636493,8809345.204107737
2024-12-27,10067282.926106486,9630881.657953428,9563923.52448284,9403226.252636494,8786666.804107739
2024-12-30,10131312.326106487,9649273.157953428,9577436.07448284,9407004.552636493,8784466.954107737
2024-12-31,10011009.076106487,9569287.057953427,9501797.674482841,9338035.052636493,8725658.854107738
2025-01-02,10037119.426106486,9560202.207953427,9493797.32448284,9330066.952636493,8717663.504107738
2025-01-03,10035042.276106486,9580957.507953428,9515612.824482841,9351943.952636493,8737606.554107739
2025-01-06,10259751.326106487,9755066.907953426,9683579.42448284,9506997.852636494,8870449.604107738
2025-01-07,10198367.126106486,9705895.157953426,9635795.42448284,9463242.752636494,8833071.204107737
2025-01-08,10212645.926106486,9724718.307953428,9654868.62448284,9488477.752636494,8859315.804107739
2025-01-09,10266716.726106485,9731311.407953428,9656495.22448284,9480276.752636494,8846410.504107738
2025-01-10,10209616.476106485,9683917.307953427,9610547.37448284,9430763.252636494,8798713.204107739
2025-01-13,10154357.326106487,9632857.357953427,9559637.924482841,9380489.552636493,8754108.454107739
2025-01-14,10334179.026106486,9759193.457953427,9678997.674482841,9483081.352636494,8837486.154107738
2025-01-15,10324549.026106486,9751753.457953427,9671870.37448284,9481892.252636494,8840113.587799672
2025-01-16,10385573.22031059,9818027.976887325,9738727.655904692,9546690.833674412,8897289.582204264
2025-01-17,10350345.093243467,9778190.826887324,9698724.65590469,9509064.433674412,8864453.782204261
2025-01-20,10315921.993243467,9755905.926887326,9677590.255904691,9489791.133674413,8847302.382204263
2025-01-21,10431651.893243467,9844041.026887326,9762760.505904691,9569987.383674413,8917665.832204262
2025-01-22,10525999.993243467,9877444.676887326,9790161.005904691,9589791.833674412,8931777.382204263
2025-02-03,10519527.193243466,9888700.276887326,9803109.85590469,9602940.483674413,8944945.932204261
2025-02-04,10438870.393243467,9810368.052403219,9726010.472310377,9530040.842859127,8880959.80402988
2025-02-05,10470780.916794285,9844010.25240322,9760532.822310377,9565802.742859127,8914223.95402988
2025-02-07,10485468.416794285,9855941.70240322,9770509.522310376,9573808.692859126,8920600.15402988
2025-02-10,10478139.866794284,9836544.202403218,9750816.172310377,9550639.142859127,8897046.95402988
2025-02-11,10398932.416794285,9786780.102403218,9704968.972310377,9510612.242859127,8863137.90402988
2025-02-12,10447227.816794284,9831701.652403219,9749268.522310376,9552978.642859127,8900766.15402988
2025-02-13,10481722.916794283,9852260.502403218,9768276.872310376,9569808.442859126,8914744.30402988
2025-02-14,10408733.986744184,9814558.679889863,9734204.898286453,9541747.664160006,8892278.331836341
2025-02-17,10488719.55837372,9858048.457710626,9772682.664090255,9572266.305857351,8915853.001908518
2025-02-18,10521197.267732766,9902120.907710627,9817167.464090256,9616851.855857352,8956814.551908517
2025-02-19,10514989.067732766,9877326.757710626,9788613.114090256,9588685.90585735,8932005.701908518
2025-02-20,10504862.417732766,9866186.757710626,9775608.064090256,9572256.655857353,8915198.851908518
2025-02-21,10518161.185428033,9894719.707710626,9806307.464090256,9606781.15585735,8949413.551908517
2025-02-24,10430215.807202788,9837999.99754609,9753104.325862076,9554384.767038306,8901317.857758708
2025-02-25,10392577.9297373,9810364.374594025,9725491.663428033,9526766.325749151,8876157.256532365
2025-02-26,10499842.489582231,9912628.192068614,9826439.230286002,9623346.84470158,8962023.877888018
2025-02-27,10490774.489582231,9879607.092068613,9791198.030286001,9588926.69470158,8931169.027888019
2025-03-03,10532425.336238107,9931624.213413958,9842612.515564846,9640513.42935982,8979275.87698415
2025-03-04,10395233.962688116,9823493.128618712,9739885.95441901,9540557.19985209,8888165.082293613
2025-03-05,10399157.536826639,9819071.695692034,9734536.34938811,9536331.654854981,8885536.912155408
2025-03-06,10417015.889466574,9837593.395692034,9753253.09938811,9551673.50485498,8896892.112155408
2025-03-07,10381662.889466574,9804174.995692035,9720164.29938811,9521380.154854981,8871370.61215541
2025-03-10,10374539.47679591,9808550.020002315,9724565.62417847,9524506.940089429,8873823.364910696
2025-03-11,10277422.019716274,9741239.669602873,9661206.480909359,9468556.34540328,8826637.59618727
2025-03-12,10374567.757591546,9777980.273451542,9692809.158694513,9489128.218724288,8838142.216287583
2025-03-13,10363763.67841461,9800055.374941966,9718274.781604199,9513002.340151347,8858195.658690888
2025-03-14,10448195.70300682,9834713.117826508,9746075.648409499,9533863.63314479,8874348.318969104
2025-03-17,10420269.309808152,9804967.135795126,9716858.337379197,9509415.908533739,8854824.180275556
2025-03-18,10484812.098387718,9874529.385795126,9786172.537379196,9575914.85853374,8914559.730275556
